"id","category","description","name","price","restaurant_id"
489,Footlong Cold Subs,"",Pav Bhaji Dosa,170.0,14
490,BFF Simples,"",Cheese and Tomato Dosa,80.0,14
491,Take Out Entrees,"",Green Peace Dosa,20.0,14
492,Take Out Entrees,"",Cheese Green Peace Dosa,90.0,14
493,Take Out Entrees,"",Paneer Green Peace Dosa,20.0,14
494,Signature Poke Cold Bowls,"",Cheese Paneer Green Peace Dosa,50.0,14
495,Absurd Burgers,"",Rice Idli,170.0,15
496,Absurd Burgers,"",Idli Vada,100.0,15
497,Absurd Burgers,"",Masala Dosa,20.0,15
498,Specials,"",Rice Idli,80.0,15
499,Absurd Burgers,"",Single Idli Vada,180.0,15
500,Specials,"",Rava Idli,250.0,15
501,Absurd Burgers,"",Idli Vada,20.0,15
502,Absurd Burgers,"",Idli [2pieces],160.0,15
503,Absurd Burgers,"",Uddina Vada,250.0,15
504,Absurd Burgers,"",Dahi Vada,210.0,15
505,Absurd Burgers,"",Plain Dosa,250.0,15
506,Absurd Burgers,"",Masala Dosa,70.0,15
507,Specials,"",Set Dosa,220.0,15
508,Specials,"",Rava Dosa,170.0,15
509,Specials,"",Onion Dosa,140.0,15
510,Absurd Burgers,"",Rava Onion Dosa,170.0,15
511,Absurd Burgers,"",Rava Masala Dosa,130.0,15
512,Absurd Burgers,"",Rava Onion Dosa,70.0,15
513,Absurd Burgers,"",Plain Paper Dosa,180.0,15
514,Specials,"",Paneer Masala Dosa,160.0,15
515,Absurd Burgers,"",Cheese Plain Dosa,90.0,15
516,Specials,"",Cheese Masala Dosa,110.0,15
517,Specials,"",Butter Plain Dosa,120.0,15
518,Absurd Burgers,"",Buttrer Masala Dosa,190.0,15
519,Absurd Burgers,"",Khali Dosa,210.0,15
520,Absurd Burgers,"",Banana Bajji,80.0,15
521,Absurd Burgers,"",Egg Chilly,210.0,15
522,Absurd Burgers,"",Omelette,170.0,15
523,Absurd Burgers,"",Boiled Egg,70.0,15
524,Absurd Burgers,"",Masala Papad,50.0,15
525,Specials,"",Gulab Jamun,130.0,15
526,Specials,"",Carrot Halwa,60.0,15
527,Absurd Burgers,"",Mosambi Juice,240.0,15
528,Absurd Burgers,"",Orange Juice,110.0,15
529,Specials,"",Pineapple Juice,160.0,15
530,Specials,"",Musk Melon Juice,150.0,15
531,Absurd Burgers,"",Watermelon Juice,30.0,15
532,Specials,"",Apple Juice,130.0,15
533,Specials,"",Pomegranate Juice,90.0,15
534,Specials,"",Lime Juice,20.0,15
535,Absurd Burgers,"",Chikku Juice,110.0,15
536,Specials,"",Grape Juice,160.0,15
537,Absurd Burgers,"",Mixed Fruit Juice,240.0,15
538,Specials,"",Sweet Lassi,210.0,15
539,Absurd Burgers,"",Salted Lassi,100.0,15
540,Specials,"",Apple Milkshake,210.0,15
541,Specials,"",Chikku Milkshake,230.0,15
542,Absurd Burgers,"",Musk Melon Milkshake,70.0,15
543,Absurd Burgers,"",Pomegranate Milkshake,180.0,15
544,Specials,"",Mineral Water [1 litre],230.0,15
545,Vegetarian Options,"","""Bakers Basket""",30.0,16
546,Biryani,"",The Continental Breakfast,100.0,16
547,Biryani,"",The Indian Breakfast,70.0,16
548,Biryani,"",Baked Beans on Toast,150.0,16
549,Biryani,""," ""Bakers Basket""",130.0,16
550,Biryani,"",Cornflakes Cereals,170.0,16
551,Vegetarian Options,"",Wheatflakes Cereals,130.0,16
552,Biryani,"",Fruit Loops Cereals,90.0,16
553,Vegetarian Options,"",Choco Flakes Cereals,40.0,16
554,Biryani,"",Muesli Cereals,230.0,16
555,Biryani,"",Poori Bhaji,90.0,16
556,Biryani,"",Eggs Cooked to Order,210.0,16
557,Vegetarian Options,"",Egg White Omelette,250.0,16
558,Biryani,"",Idly,50.0,16
559,Vegetarian Options,"",Masala Dosa,20.0,16
560,Biryani,"",Plain Dosa,180.0,16
561,Biryani,"",Orange Juice [300 ml],190.0,16
562,Biryani,"",Watermelon Juice [300 ml],20.0,16
563,Biryani,"",Muskmelon Juice [300 ml],50.0,16
564,Biryani,"",Pineapple Juice [300 ml],140.0,16
565,Vegetarian Options,"",Sweet Lime Juice [300 ml],100.0,16
566,Vegetarian Options,"",Plain Lassi,40.0,16
567,Vegetarian Options,"",Sweet Lassi,140.0,16
568,Vegetarian Options,"",Salted Lassi,20.0,16
569,Biryani,"",Masala Lassi,70.0,16
570,Vegetarian Options,"",Raisin Pancake,160.0,16
571,Vegetarian Options,"",Banana Pancake,230.0,16
572,Breakfast Burritos,"",Chicken Afghani Combo,80.0,17
573,Breakfast Burritos,"",Paneer Tikka Biryani,60.0,17
574,Crispy Goodies,"",Afghani Chicken Tikka Biryani,220.0,17
575,Breakfast Burritos,"",Lamb Afghani Biryani,150.0,17
576,Crispy Goodies,"",Veg Afghani Combo,170.0,17
577,Crispy Goodies,"",Chicken Afghani Combo,220.0,17
578,Crispy Goodies,"",Aloo Tandoori Tikka,120.0,17
579,Side Orders,"",Hara Bhara Kabab,250.0,17
580,Crispy Goodies,"",Classic Paneer Tikka,110.0,17
581,Crispy Goodies,"",Chicken Reshmi Tikka,240.0,17
582,Side Orders,"",Chicken Classic Tikka,250.0,17
583,Breakfast Burritos,"",Mutton Shami Kabab,50.0,17
584,Breakfast Burritos,"",Mutton Sukka Boti,230.0,17
585,Breakfast Burritos,"",Veg Lahori,110.0,17
586,Breakfast Burritos,"",Paneer Makhani,90.0,17
587,Side Orders,"",Paneer Bhuna,170.0,17
588,Breakfast Burritos,"",Paneer Lasooni Palak,60.0,17
589,Side Orders,"",Dal Bukhara,190.0,17
590,Side Orders,"",Tadke Wali Daal,150.0,17
591,Crispy Goodies,"",Bhuna Gosht,230.0,17
592,Crispy Goodies,"",Irani Keema,20.0,17
593,Side Orders,"",Chatpata Prawns Masala,20.0,17
594,Breakfast Burritos,"",Reshmi Lachha Paratha,240.0,17
595,Side Orders,"",Tandoori Roti,30.0,17
596,Side Orders,"",Butter Naan,250.0,17
597,Crispy Goodies,"",Veg Afghani Biryani,120.0,17
598,Side Orders,"",Paneer Tikka Biryani,110.0,17
599,Crispy Goodies,"",Paneer Makhani Biryani,200.0,17
600,Side Orders,"",Egg Masala Biryani,40.0,17
601,Crispy Goodies,"",Afghani Chicken Tikka Biryani,40.0,17
602,Side Orders,"",Shahi Masala Gosht Biryani,70.0,17
603,Side Orders,"",Lamb Afghani Biryani,100.0,17
604,Breakfast Burritos,"",Chatpata Prawns Biryani,210.0,17
605,Side Orders,"",Veg Lahori Naan Pockets,140.0,17
606,Side Orders,"",Paneer Makhani Naan Pockets,120.0,17
607,Side Orders,"",Bhuna Chicken Naan Pockets,150.0,17
608,Breakfast Burritos,"",Mutton Kheema Naan Pockets,150.0,17
609,Crispy Goodies,"",Gulab Jamun [2 Pieces],90.0,17
610,Side Orders,"",Dai Ka Meetha,250.0,17
611,Fruit Teas,"",Butter Chicken Gravy [4 Pieces],160.0,18
612,"6"" Hot Subs","",Special Offer Combo,140.0,18
613,"6"" Hot Subs","",Magic Special Combo,60.0,18
614,"6"" Hot Subs","",Magic Thali,40.0,18
615,"6"" Hot Subs","",Special Offer Combo,130.0,18
616,Rice Noodles,"",Special Thali,140.0,18
617,BURRITO BOWLS,"",Dum Biryani Combo,150.0,18
618,Fruit Teas,"",Magic Special Combo,60.0,18
619,BURRITO BOWLS,"",Magic Thali,80.0,18
620,"6"" Hot Subs","",Executive Biryani Combo,250.0,18
621,BURRITO BOWLS,"",Pepper Dry,70.0,18
622,BURRITO BOWLS,"",Kalmi Kebab,40.0,18
623,BURRITO BOWLS,"",Chicken Lollipop,130.0,18
624,BURRITO BOWLS,"",Chicken Kabab,200.0,18
625,Rice Noodles,"",Tandoori Kabab,30.0,18
626,Rice Noodles,"",Tandoori Raan,60.0,18
627,Fruit Teas,"",Andar Bahar Stuffed Chicken,240.0,18
628,BURRITO BOWLS,"",Boneless Chicken Tikka,130.0,18
629,BURRITO BOWLS,"",Tandoori,230.0,18
630,Fruit Teas,"",Chilli Chicken,60.0,18
631,"6"" Hot Subs","",Chicken Manchurian,240.0,18
632,BURRITO BOWLS,"",Chicken Wings [8 Pieces],220.0,18
633,BURRITO BOWLS,"",Chicken Pepper Gravy [2 Pieces],20.0,18
634,Fruit Teas,"",Butter Chicken Gravy [4 Pieces],210.0,18
635,BURRITO BOWLS,"",Pepper Chicken Gravy 4 Pieces],250.0,18
636,Fruit Teas,"",Chicken Masala [4 Pieces],130.0,18
637,Rice Noodles,"",Gobi Manchurian Gravy,120.0,18
638,BURRITO BOWLS,"",Veg Kadai,200.0,18
639,"6"" Hot Subs","",Paneer Butter Masala,140.0,18
640,"6"" Hot Subs","",Paratha,220.0,18
641,Fruit Teas,"",Rumali Roti,170.0,18
642,Rice Noodles,"",Wheat Roti,220.0,18
643,Fruit Teas,"",Egg Fried Rice,180.0,18
644,"6"" Hot Subs","",Chicken Fried Rice,160.0,18
645,Fruit Teas,"",Egg Noodles,190.0,18
646,"6"" Hot Subs","",Chicken Noodles,80.0,18
647,BURRITO BOWLS,"",Gobi Manchurian,200.0,18
648,Fruit Teas,"",Paneer Manchurian,110.0,18
649,Fruit Teas,"",Egg Omelette,60.0,18
650,Rice Noodles,"",Boiled Egg,190.0,18
651,Fruit Teas,"",Veg Roll,160.0,18
652,Fruit Teas,"",Paneer Roll,250.0,18
653,Rice Noodles,"",Egg Roll,160.0,18
654,BURRITO BOWLS,"",Chicken Tikka Roll,140.0,18
655,Fruit Teas,"",Shawarma Chicken Roll,100.0,18
656,Fruit Teas,"",Special Grape Juice,180.0,18
657,Signature Dips,"",Puliyogare,110.0,19
658,Signature Dips,"",Paneer Masala,170.0,19
659,Grab and Go,"",Amrithsari Chole Bhature,220.0,19
660,Dessert,"",Yellow Dal Fry,140.0,19
661,Grab and Go,"",Punjabi Black Dal,110.0,19
662,Dessert,"",Chicken Tawa Fry,40.0,19
663,Signature Dips,"",Masala Egg Paratha,190.0,19
664,Blended Whole Lemon (Large Size Only),"",Chapati,120.0,19
665,Grab and Go,"",Plain Millet,110.0,19
666,Grab and Go,"",Tomato Bath,170.0,19
667,Grab and Go,"",Puliyogare,110.0,19
668,Sweet Things,"",Homemade Sweet Potato Masala Fries,80.0,19
669,Wings. Wings. Wings.,"",Paneer Masala,20.0,19
670,Dessert,"",Paneer Matar,230.0,19
671,Signature Dips,"",Amrithsari Chole Bhature,30.0,19
672,Dessert,"",Paneer Paratha,150.0,19
673,Sweet Things,"",Soya Bhurji,170.0,19
674,Bowls,"",Yellow Dal Fry,240.0,19
675,Dessert,"",Punjabi Black Dal,40.0,19
676,Signature Dips,"",Chicken Tawa Fry,130.0,19
677,Sweet Things,"",Andhra Chicken Curry,20.0,19
678,Blended Whole Lemon (Large Size Only),"",Chicken Dum Hyderabadi,190.0,19
679,Wings. Wings. Wings.,"",Good Grain Special Fish Fry,160.0,19
680,Blended Whole Lemon (Large Size Only),"",Gulkand Organic Ice Cream,140.0,19
681,Dessert,"",Vanilla Organic Ice Cream,230.0,19
682,Dessert,"",Mango Organic Ice Cream,210.0,19
683,Blended Whole Lemon (Large Size Only),"",Kesar Badam Pista Organic Ice Cream,60.0,19
684,Blended Whole Lemon (Large Size Only),"",Masala Tea,160.0,19
685,Bowls,"",Flavoured Herbal Tea,70.0,19
686,Blended Whole Lemon (Large Size Only),"",Filter Coffee,100.0,19
687,Grab and Go,"",Special Masala Black Coffee,80.0,19
688,Wings. Wings. Wings.,"",Cold Coffee,240.0,19
689,Sweet Things,"",Cold Coffee with Ice Cream,240.0,19
690,Dinner Set Combination,"",Classic Fruit Parfait,60.0,20
691,On the Side,"",Fruit Exotica Meal Parfait,210.0,20
692,All Day Dinner,"",Strawberry Parfait,170.0,20
693,On the Side,"",Tandoori Chicken Toastie Sandwich,110.0,20
694,Dinner Set Combination,"",Hummus and Grilled Chicken Sandwich,250.0,20
695, Family Pack Biryanis,"",Baked Brownie Protein Bar,40.0,20
696, Family Pack Biryanis,"",Veg Pasta Primavera with Garlic Bread,140.0,20
697,SIDES,"",Veg Burrito Bowl,100.0,20
698,All Day Dinner,"",Tandoori Chicken Bowl,80.0,20
699,SIDES,"",Chicken Pasta Primavera with Garlic Bread,50.0,20
700,On the Side,"",Non Veg Burrito Bowl,150.0,20
701,SIDES,"",Classic Fruit Parfait,130.0,20
702,All Day Dinner,"",Fig and Honey Parfait,230.0,20
703,Dinner Set Combination,"",Apple Pie Chia Parfait,130.0,20
704,SIDES,"",Citrus Mint Granola Parfait,190.0,20
705,Dinner Set Combination,"",Peanut Butter Banana Parfatit,110.0,20
706,SIDES,"",Fruit Exotica Meal Parfait,220.0,20
707,All Day Dinner,"",Strawberry Parfait,140.0,20
708,SIDES,"",Fully Desi Toastie Sandwich,190.0,20
709,Dinner Set Combination,"",Call it Classic Toastie Sandwich,160.0,20
710,On the Side,"",Seize the Morning Toastie Sandwich,170.0,20
711,Dinner Set Combination,"",Full English Toastie Sandwich,240.0,20
712,All Day Dinner,"",Tandoori Chicken Toastie Sandwich,30.0,20
799,Footlong Cold Subs,"",Fried Cashewnut,20.0,23
713,Pastries and Desserts,"",Hummus and Grilled Chicken Sandwich,250.0,20
714,Bowls,"",Mini Kabab Platter [8 Pieces],240.0,21
715,Zapatos,"",Chicken Dum Biryani [Serves 1],50.0,21
716,Milk Teas,"",Tandoori Chicken Biryani [Serves 1],80.0,21
717,Bowls,"",Chicken Biryani Combo [Serves 2],30.0,21
718,Zapatos,"",Aloo Tikka [6 Pieces],230.0,21
719,Zapatos,"",Paneer Tikka [6 Pieces],250.0,21
720,Zapatos,"",Kabab Platter [14 Pieces],20.0,21
721,Catering Wings,"",Mini Kabab Platter [8 Pieces],50.0,21
722,Simple Drinks,"",Kabab Platter Combo [20 Pieces],100.0,21
723,Bowls,"",Murgh Shaadi Special [8 Pieces],100.0,21
724,Catering Wings,"",Kalmi Kabab [4 Pieces],200.0,21
725,Signature Milk Tea,"",Murgh Kabab [6 Pieces],230.0,21
726,Catering Wings,"",Makhmali Kabab [6 Pieces],160.0,21
727,Naan,"",Harimirch Kabab [6 Pieces],50.0,21
728,Zapatos,"",Double Egg Roll,120.0,21
729,Catering Wings,"",Aloo Tikka Roll,170.0,21
730,Simple Drinks,"",Paneer Tikka Roll,190.0,21
731,Bowls,"",Murgh Tikka Roll,110.0,21
732,Milk Teas,"",Malai Tikka Roll,140.0,21
733,Catering Wings,"",Murgh Shaadi Special Roll,190.0,21
734,Naan,"",Rabdi,140.0,21
735,Bowls,"",Muzaffer,160.0,21
736,Specialties,"",Classic Murgh Tikka,90.0,22
737,Gyro Rice,"",Plain Tandoori Roti,250.0,22
738,Footlong Hot Subs,"",Mutton Curry,210.0,22
739,Footlong Hot Subs,"",Kullad Kesari Lassi,140.0,22
740,SALADS,"",Kullad Takdi Tadka Lassi,120.0,22
741,Footlong Hot Subs,"",Rajma Chawal,140.0,22
742,Gyro Rice,"",Dal Makhani Chawal,80.0,22
743,Vegetarian,"",Paneer Tikka Qissa Khawani,70.0,22
744,Specialties,"",Brocolli Malai Tikka,20.0,22
745,Specialties,"",Dahi Ke Sholay,80.0,22
746,Gyro Rice,"",Classic Murgh Tikka,70.0,22
747,Vegetarian,"",Lehsuni Malai Murgh Tikka,30.0,22
748,Specialties,"",Classic Tandoori Murgh Tangdi [1 Piece],50.0,22
749,Specialties,"",Lehsuni Malai Murgh Tangdi [1 Piece],110.0,22
750,Specialties,"",Kadhai Paneer,50.0,22
751,Gyro Rice,"",Dal Makhani,200.0,22
752,Specialties,"",Rajma,110.0,22
753,Vegetarian,"",Chole,40.0,22
754,Footlong Hot Subs,"",Mutton Curry,100.0,22
755,Specialties,"",Chicken Tikka Masala,150.0,22
756,Specialties,"",Butter Chicken,220.0,22
757,Gyro Rice,"",Punjabi Chicken Curry,120.0,22
758,SALADS,"",Plain Naan,50.0,22
759,Specialties,"",Butter Laccha Naan,20.0,22
760,Gyro Rice,"",Garlic Naan,180.0,22
761,Gyro Rice,"",Aloo Paneer Naan,110.0,22
762,Vegetarian,"",Aloo Paratha,150.0,22
763,Vegetarian,"",Gobi Paratha,110.0,22
764,SALADS,"",Paneer Paratha,210.0,22
765,SALADS,"",Aloo Paneer Paratha,80.0,22
766,Vegetarian,"",Laccha Paratha,170.0,22
767,SALADS,"",Chilli Laccha Paratha,140.0,22
768,Specialties,"",Plain Tandoori Roti,160.0,22
769,SALADS,"",Butter Tandoori Roti,40.0,22
770,Vegetarian,"",Plain Pulav,250.0,22
771,Vegetarian,"",Mutton Yakhni Pulav,220.0,22
772,Gyro Rice,"",Kullad Kesari Lassi,80.0,22
773,Specialties,"",Kullad Takdi Tadka Lassi,70.0,22
774,Footlong Cold Subs,"",All Season Burger,90.0,23
775,French Fries,"",Kentucky Burger,210.0,23
776,"100% Cold-Pressed Shot","",The Old Time Burger,70.0,23
777,"100% Cold-Pressed Shot","",Vegetable Plain Sandwich,200.0,23
778,Footlong Cold Subs,"",Vegetable Toasted Sandwich,110.0,23
779,French Fries,"",Vegetable Grilled Sandwich,50.0,23
780,"100% Cold-Pressed Shot","",Cheese Plain Sandwich,70.0,23
781,Footlong Cold Subs,"",Cheese Toasted Sandwich,40.0,23
782,Footlong Cold Subs,"",Cheese Grilled Sandwich,140.0,23
783,Yogurt Dips,"",Vegetable Height Club Sandwich,110.0,23
784,Yogurt Dips,"",Chicken Plain Sandwich,130.0,23
785,Lunch Sets,"",Chicken Toasted Sandwich,100.0,23
786,French Fries,"",Chicken Grilled Sandwich,70.0,23
787,Lunch Sets,"",Chicken Height Club Sandwich,220.0,23
788,French Fries,"",Vegetable Shashlik,240.0,23
789,"100% Cold-Pressed Shot","",Vegetable Augratin,30.0,23
790,Lunch Sets,"",Chicken Shashlik,230.0,23
791,French Fries,"",Chicken Ala King,240.0,23
792,Lunch Sets,"",Grilled Chicken,30.0,23
793,French Fries,"",Chicken Steak with Pepper Sauce,180.0,23
794,"100% Cold-Pressed Shot","",The Real Margherita Pizza [6 inches],230.0,23
795,Lunch Sets,"",Hindustani Pizza [6 inches],120.0,23
796,"100% Cold-Pressed Shot","",French Fries,220.0,23
797,Yogurt Dips,"",Cocktail Samosa,40.0,23
798,Lunch Sets,"",Vegetable Cutlet,20.0,23
800,Yogurt Dips,"",Cheese Cherry and Pineapple,230.0,23
801,Footlong Cold Subs,"",Chicken Cutlet,240.0,23
802,Footlong Cold Subs,"",Flaky Fried Chicken,70.0,23
803,"100% Cold-Pressed Shot","",Fish and Chips,180.0,23
804,Lunch Sets,"",Tomato Cream Soup,30.0,23
805,Footlong Cold Subs,"",Vegetable Cream Soup,100.0,23
806,Lunch Sets,"",Mushroom Cream Soup,20.0,23
807,Lunch Sets,"",Minestrone Soup,140.0,23
808,Footlong Cold Subs,"",Cream of Chicken Soup,200.0,23
809,Yogurt Dips,"",Garden Green Salad,210.0,23
810,Yogurt Dips,"",Russian Salad,220.0,23
811,Yogurt Dips,"",Shrimp Cocktail Salad,100.0,23
812,Bowls,"",Chicken Kabab,240.0,24
813,Bowls,"",Yeti curry,40.0,24
814,Bowls,"",Chitranna,180.0,24
815,Bowls,"",Hubli Chicken pulao,220.0,24
816,Bowls,"",Nattu kozhi Rasam Soup,220.0,24
817,Bowls,"",Kaal soup,60.0,24
818,Bowls,"",Bondas masala,210.0,24
819,Bowls,"",Yeti Ghee Roast,240.0,24
820,Bowls,"",Mushroom Sukha,160.0,24
821,Bowls,"",Soya kayi muchi,250.0,24
822,Bowls,"",Baby corn Rava Fry,100.0,24
823,Bowls,"",Kori sukkha,50.0,24
824,Bowls,"",Kori Ghee Roast,160.0,24
825,Bowls,"",Kori Urval,250.0,24
826,Bowls,"",Chicken Kabab,40.0,24
827,Bowls,"",Chicken Fry,40.0,24
828,Bowls,"",Chicken Pepper Dry,240.0,24
829,Bowls,"",Mutton pepper Fry,140.0,24
830,Bowls,"",Mutton Fry,120.0,24
831,Bowls,"",Mutton Liver Fry,60.0,24
832,Bowls,"",Keema Ball,160.0,24
833,Bowls,"",Egg Bhurji,90.0,24
834,Bowls,"",Yeti curry,210.0,24
835,Bowls,"",kodedha Meen Pulimunchi,70.0,24
836,Bowls,"",kodedha Meen Kagipu,40.0,24
837,Bowls,"",Kori curry,230.0,24
838,Bowls,"",Kundapur Chicken Ghasi,110.0,24
839,Bowls,"",Mutton chops,140.0,24
840,Bowls,"",Chapathi,110.0,24
841,Bowls,"",Plain Rice,60.0,24
842,Bowls,"",Coconut Rice,180.0,24
843,Bowls,"",Chitranna,150.0,24
844,Bowls,"",Hubli Chicken pulao,80.0,24
845,Bowls,"",Jowar Roti,30.0,24
846,Bowls,"",Mudde,120.0,24
847,Bowls,"",Neer Dosa [3 Pieces],80.0,24
848,Bowls,"",Sanna [3 Pieces],50.0,24
849,Bowls,"",Kori Rotti,200.0,24
850,Featured,"",Beef Roast,220.0,25
851,Immune Boosting Variety Boxes,"",Special Fish Curry Rice,140.0,25
852,Seafood,"",Prawn Curry Rice,230.0,25
853,Immune Boosting Variety Boxes,"",Special Fish Curry Rice,210.0,25
854,Vegetarian Empanadas,"",Prawn Curry Rice,20.0,25
855,Featured,"",Hot Fish Curry Rice,40.0,25
856,Featured,"",Chicken Roast,70.0,25
857,Seafood,"",Beef Roast,190.0,25
858,Seafood,"",Tongue Roast,220.0,25
859,Immune Boosting Variety Boxes,"",Chicken Cafreal On Stilts,30.0,25
860,Seafood,"",Rissois de Camarao,30.0,25
861,Vegetarian Empanadas,"",Kurkuri Bhindi,240.0,25
862,Featured,"",Seasonal Veggie Khatkhate,210.0,25
863,Combo,"",Goan Chicken Curry,70.0,25
864,Seafood,"",Chicken Xacuti,220.0,25
865,Seafood,"",Chicken in Green Masala,40.0,25
866,Immune Boosting Variety Boxes,"",Pork Sorpotel,130.0,25
867,Vegetarian Empanadas,"",Beef Xacuti,220.0,25
868,Vegetarian Empanadas,"",Beef Ardmass In Green Masala,220.0,25
869,Vegetarian Empanadas,"",Poi [1 Piece],80.0,25
870,Specialty Burgers,"",Undo [1 Piece],100.0,25
871,Featured,"",Tawa Phulka,150.0,25
872,Specialty Burgers,"",Goan Poi,90.0,25
873,Immune Boosting Variety Boxes,"",Goan Undo,130.0,25
874,Seafood,"",Assorted Bread Basket,20.0,25
875,Seafood,"",Sannas,40.0,25
876,Immune Boosting Variety Boxes,"",Steamed Basmati Rice,130.0,25
877,Specialty Burgers,"",The Best Ras Omelette,130.0,25
878,Seafood,"",The Chicken Roast,200.0,25
879,Immune Boosting Variety Boxes,"",The Beef Roast,140.0,25
880,Featured,"",Bebinaca with Vanilla Ice Cream,250.0,25
881,Seafood,"",Caramel Flan,60.0,25
882,Immune Boosting Variety Boxes,"",Kokum On The Docks,20.0,25
883,Vegetarian Empanadas,"",Miss Fizzy Gets Busy,180.0,25
884,Immune Boosting Variety Boxes,"",Konkan Punch,230.0,25
885,Specialty Burgers,"",Some Like it Pink,80.0,25
886,Immune Boosting Variety Boxes,"",Love Me Tender,50.0,25
887,Immune Boosting Variety Boxes,"",The Coastal Virgin Mojito,150.0,25
888,Specialty Burgers,"",Blondie,90.0,25
889,Immune Boosting Variety Boxes,"",Nossa Mint Julep,70.0,25
890,Immune Boosting Variety Boxes,"",The Way The Cookie Crumbles,210.0,25
891,Extra,"",Egg Fried Rice,180.0,26
892,Cheesesteak,"",Chicken Fried Rice,190.0,26
893,Cheesesteak,"",Veg Combo [Serve 1],160.0,26
894,The Mains,"",Veg Combo [Serve 2],90.0,26
895,The Mains,"",Non Veg Combo [Serve 1],240.0,26
896,Extra,"",Non Veg Combo [Serve 2],240.0,26
897,The Mains,"",Veg American Chopsuey,130.0,26
898,Extra,"",Egg Hakka Noodles,220.0,26
899,The Mains,"",Egg Fried Rice,210.0,26
900,Cheesesteak,"",Egg Schezwan Hakka Noodles,180.0,26
901,The Mains,"",Chicken Hakka Noodles,50.0,26
902,The Mains,"",Chicken Schezwan Hakka Noodles,40.0,26
903,Cheesesteak,"",Chicken Fried Rice,200.0,26
904,Extra,"",Schezwan Chicken Rice,160.0,26
905,Extra,"",Chicken American Chopsuey,120.0,26
906,Cheesesteak,"",Mixed Fried Rice,120.0,26
907,Cheesesteak,"",Mixed Hakka Noodles,220.0,26
908,Extra,"",Schezwan Mixed Rice,100.0,26
909,The Mains,"",Mixed American Chopsuey,90.0,26
910,The Mains,"",Diet Coke,150.0,26
911,Extra,"",Coca Cola,210.0,26
912,Cheesesteak,"",Cock Zero,250.0,26
913,Cheesesteak,"",Thums Up,70.0,26
914,Cheesesteak,"",Sprite,110.0,26
915,Cheesesteak,"",Fanta,250.0,26
916,The Mains,"",Limca,120.0,26
917,Drink,"",Classic Chocolate Churros,170.0,27
918,FRIED CHICKEN,"",Dark Chocolate Churros,180.0,27
919,Create Your Bowl,"",Make Your Own Churro,130.0,27
920,Create Your Bowl,"",Make Your Own Churro [Set of 3],170.0,27
921,Maki Rolls,"",Meaty Sandwich Meal 1,100.0,27
922,First Bites,"",Meaty Sandwich Meal 2,200.0,27
923,Maki Rolls,"",Veggie Sandwich Meal 1,70.0,27
924,Drink,"",Veggie Sandwich Meal 2,90.0,27
925,The Mains,"",Meaty Sandwich Meal 1,230.0,27
926,First Bites,"",Meaty Sandwich Meal 2,230.0,27
927,Drink,"",Eggless Make Your Own Churro,80.0,27
928,Maki Rolls,"",Eggless Make Your Own Churro [Set of 3],100.0,27
929,The Mains,"",Make Your Own Churro,190.0,27
930,The Mains,"",Make Your Own Churro [Set of 3],60.0,27
931,Maki Rolls,"",Tomato and Mozzarella Sandwich,70.0,27
932,Create Your Bowl,"",Garlic and Mozzarella Sandwich,90.0,27
933,Drink,"",Roasted Pepper and Mozzarella Sandwic,230.0,27
934,First Bites,"",Spinach and Corn Sandwich,220.0,27
935,Create Your Bowl,"",BLT Sandwich,40.0,27
936,Footlong Cold Subs,"",Pulled Chicken Sandwich,240.0,27
937,First Bites,"",Breakfast Sandwich,110.0,27
938,FRIED CHICKEN,"",Patata Bravas Salt and Pepper,190.0,27
939,Maki Rolls,"",Patata Bravas Piri Piri,100.0,27
940,The Mains,"",BBQ Chicken Wings,50.0,27
941,Maki Rolls,"",Fish Fingers,110.0,27
942,FRIED CHICKEN,"",Classic Chocolate Churros,130.0,27
943,Maki Rolls,"",Classic Vanilla Churros,40.0,27
944,First Bites,"",Classic Strawberry Churros,60.0,27
945,Create Your Bowl,"",Hazelnut Churros,230.0,27
946,Drink,"",Dark Chocolate Churros,220.0,27
947,Create Your Bowl,"",Vegan Dark Chocolate Churros,240.0,27
948,FRIED CHICKEN,"",Vegan Hazelnut Churros,230.0,27
949,Maki Rolls,"",Vegan Classic Strawberry Churros,230.0,27
950,The Mains,"",Regular Strips Churros,220.0,27
951,Create Your Bowl,"",Mini Vegan Churros [Set of 3],240.0,27
952,Footlong Cold Subs,"",Vegan Classic Chocolate Churros,40.0,27
953,Drink,"",Mini Churro [Set of 3],170.0,27
954,Create Your Bowl,"",Mini Churro [Set of 5],210.0,27
955,Maki Rolls,"",Filled Churro [Set of 3],80.0,27
956,The Mains,"",Tortillas Spanish Omelette,30.0,27
957,Maki Rolls,"",Regular Strips [6 Pieces],220.0,27
958,Footlong Cold Subs,"",Regular Strips with 1 Sauce [3 Pieces],110.0,27
959,The Mains,"",Regular Strips with 1 Sauce [6 Pieces],200.0,27
960,First Bites,"",Dark Chocolate Sundae,150.0,27
961,Create Your Bowl,"",Hazelnut Sundae,120.0,27
962,The Mains,"",Salted Caramel Sundae,80.0,27
963,Footlong Cold Subs,"",Brownie Sundae,30.0,27
964,The Mains,"",Fresh Banana Sundae,130.0,27
965,FRIED CHICKEN,"",Banana Fudge Sundae,230.0,27
